文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,阅读数,在看数,点赞数,留言数
2022-03-17,2022-3-17数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513986&idx=1&sn=acd29dc2eaf97f4cfedf9c1b4d08dae6&chksm=fca0a3a3cbd72ab5a6cb52ef1ab3913b9d9650213d442df8513be94beb5182a37c941bc4eea1&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbKv0DhfG98RjlyADwDKiccoiaLzcYA6BMibicMj94nRwJhepW4Ig6lDOtmyAnmKkepiaBkhc68AGS03sg/0?wx_fmt=jpeg,,是,1,否,21582,94,524,39
2022-03-16,2022-3-16数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513970&idx=1&sn=4337a3ca57fa37bc2f003f0090a13cf5&chksm=fca0a353cbd72a45f01ec881396901372b514892303804593b877f0f836c135bac64de75ffa9&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↗,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYu2b14Smh138j9qIXsggdgJKksuiaSoXozd8zTOGnqxuoOPznvbQuVDRMkIQEzAGsibXVRMWCPSiaLw/0?wx_fmt=jpeg,,否,1,否,24053,88,436,30
2022-03-15,2022-3-15短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513963&idx=2&sn=bd2c876d8044c054f140fdd8ed3b0cfe&chksm=fca0a34acbd72a5c55409298f943eb6dc287572ff02268a2837fb735eefd80c936a641414772&scene=27#wechat_redirect,...................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYE4fM6KLCf5B1JmScP5LkTGplFFAiabXpWUicBZnhRk3nqwkQF2xsngAIBbznrKcynJLb6IWtr0sGA/0?wx_fmt=jpeg,,否,2,否,2606,7,25,0
2022-03-15,2022-3-15数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513963&idx=1&sn=ebed86e68309d880bd0cbadcaf1c7634&chksm=fca0a34acbd72a5c7397c96a3236569691f3d21ac2e566bea632d90fc7b0daf70d676e18a09f&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYE4fM6KLCf5B1JmScP5LkT8jBtbcrZpK29YobZhbtR3dR9FhJKWfbRuprl8IIdia1TKPjyTAnBBiaw/0?wx_fmt=jpeg,,是,1,否,24153,122,593,35
2022-03-14,2022-3-14短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513948&idx=2&sn=ca74a5e214361da384fd0d6513b54c96&chksm=fca0a37dcbd72a6b62b93f1fe2c459e2be0c766b9d3c0fc4d3bc313b7da33c0f36a6a02f1f57&scene=27#wechat_redirect,................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbtBGe1jA6WNRGS6hTejTfv6VBTibibUJQyOyZTiao2FiaNqanJF4ib8hhVLib3zFmPv0g9Qv4iabY8kiaptw/0?wx_fmt=jpeg,,否,2,否,2885,4,27,0
2022-03-14,2022-3-14数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513948&idx=1&sn=39a8b2738c02ccf1b1dcd84d621a44fd&chksm=fca0a37dcbd72a6b5fc14ac9c6e11e896e3d7abed0222ab8d5b63475e170d96f396e60188535&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbtBGe1jA6WNRGS6hTejTfvNibXRCuiauJ24ZRGFRiclfSBiaUuaDze0wXHUKcA4E2ZbXIlSjEgOjN4ZA/0?wx_fmt=jpeg,,是,1,否,24417,127,694,62
2022-03-13,2022-3-13短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513934&idx=2&sn=2b00cbb8828ef54fbe8321532fb71b77&chksm=fca0a36fcbd72a798da3d93d1f86c34101f8f663f004a56c287ab961b04f87599b2fb11a8919&scene=27#wechat_redirect,..........,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaovvpmjgDDTYA8xc2pNABNAhzGY88iaAxoUicagrbVkq0xUpiaFQknnSHGMbKoR4DPuN54KEEUpRYDw/0?wx_fmt=jpeg,,否,2,否,2641,5,28,0
2022-03-13,2022-3-13数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513934&idx=1&sn=c67111383469eace9fa80f376f620c6f&chksm=fca0a36fcbd72a79129a05e3f49ccafd83666a3db50ce0a4a68f16565d1c0910b8ab7410c8e3&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↗,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaovvpmjgDDTYA8xc2pNABNNicOUy0YRC3S0giaiccEkEPp7nxDHLkVqFnanojtmlxslJhSzf9yhocicw/0?wx_fmt=jpeg,,否,1,否,22107,82,394,28
2022-03-11,肘墨鱼块,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513923&idx=1&sn=9dfc5c38ba357c4cb98cd6fce620214d&chksm=fca0a362cbd72a74aa4240b25393710f0ac50e36003a75122918e7a08d57ef300bc8388700c9&scene=27#wechat_redirect,前天写过长下影线的意义及市场的看法，下影线给了震荡的区间，下影线越长，给的震荡空间就会越大，空间越大，安全边,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbuopSicJ8Eus6x1uejNwtia4P6QmTgR3Siciaga5mRzGDmTA55JiaeuZsqMYCuRQJC3XCQPmDJ289eF1A/0?wx_fmt=jpeg,,是,1,否,22431,105,552,33
2022-03-10,2022-3-10短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513915&idx=2&sn=d1e6657ab32506d1739f8a330c6f53e6&chksm=fca0a31acbd72a0c8c216899e9f9d70a8c5478bfad5673a984ec155535b03c0cbf64ca3c1fcf&scene=27#wechat_redirect,.......,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZphvK0HFXDBq30eDM4PLbE46xKaZUl9yliamiauqC6LJ3qah15cS0blKHibMN5QcocibCdPlD3IbePKA/0?wx_fmt=jpeg,,否,2,否,2811,2,33,0
2022-03-10,2022-3-10数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513915&idx=1&sn=5c67373fab21b9e33385ea05e08eaca0&chksm=fca0a31acbd72a0c12bc9645c94a7352fd45f6de63103a7082311f86ba4dc6451ddfe73a9fa7&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：→,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZphvK0HFXDBq30eDM4PLbEWN9FovpP5s08BmDaK3UNBXXeEtQuQBY1EKpyic2d34fialGHWcEccTtQ/0?wx_fmt=jpeg,,是,1,否,21961,154,852,32
2022-03-09,资讯汇总,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513900&idx=2&sn=f15f546ee3a4db76f796e1a36c1d7fc3&chksm=fca0a30dcbd72a1b4c5b252b275e230f82f499e1f8e4118f682f2114346bbe6a4ad428253adc&scene=27#wechat_redirect,................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbY1h4KS9MlCeXiasCjiaAQlL1KMzTSEyxibZvRjrLNnP4O3UPiaK4Jhe1KHdicWJRkxCbvSrV570IDImw/0?wx_fmt=jpeg,,否,2,否,2338,3,22,0
2022-03-09,2022-3-9数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513900&idx=1&sn=715bc7c53583ffc8a4e0612b874d747b&chksm=fca0a30dcbd72a1b37c3f3493dd53514c86933b9c65f371346988e39fcd841c7305508943d43&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbY1h4KS9MlCeXiasCjiaAQlLUEOQqVfYKQUOc60YHJwon5HSpnBBZ8J9wVvYu2LDYLyU6gL9epiaxTA/0?wx_fmt=jpeg,,是,1,否,23764,119,661,50
2022-03-08,2022-3-8短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513884&idx=2&sn=e84ab34f13604be3bb9ee4c88fea92fa&chksm=fca0a33dcbd72a2b1ff22a59b935686795bbe687463cedb7c9817cfc53d7952eee6cb880ef8f&scene=27#wechat_redirect,..............,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYjNSKPC3kObrvp9Sbx7ErDopuPicicWRpHZGlJZjUAz54LEfT59mMnVkZ24ibbUwpHPib1wKtZqFGO6w/0?wx_fmt=jpeg,,否,2,否,3065,4,30,0
2022-03-08,2022-3-8数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513884&idx=1&sn=b08fc736a4bdb262794976991aa50080&chksm=fca0a33dcbd72a2bd3b2f123efd15a5821c78be6c941c7c9c765556ccbf2ae8259d58fc6bdcf&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYjNSKPC3kObrvp9Sbx7ErDiaaJFN2Xy6MQNgKa57SHDPEDMTqJaCWPMv3MmwbOQqRPianeuHcvwFicA/0?wx_fmt=jpeg,,否,1,否,23540,127,640,46
2022-03-07,2022-3-7短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513873&idx=2&sn=a4a6ee6d3f1f69aa0a84eef7ae0a2ec5&chksm=fca0a330cbd72a269e813ce07c0ecce30a6cef19f6ab78899fb84b5eda943240c36405d2969a&scene=27#wechat_redirect,...............,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYFaDoiaMC6quQgZGck1J8DmbUHSib0Lm5cgbYpXV7jicr8SQmS1FVLia8aqHdj23C9YrWmTM9KCJHwCQ/0?wx_fmt=jpeg,,否,2,否,2853,4,24,0
2022-03-07,2022-3-7数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513873&idx=1&sn=0bb8a3ffc1895f3f82ec27fe9d618d00&chksm=fca0a330cbd72a26e6f86da11687ab09fd5c9900392a887727e52a5c57e9369dd37236ed2022&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYFaDoiaMC6quQgZGck1J8DmItST8YXia2RG4xDMrGrBiazlHfEV1Fj5DKwia9ECUia4u2EIZSIUurBfIw/0?wx_fmt=jpeg,,否,1,否,22570,109,556,35
2022-03-06,2022-3-6短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513862&idx=2&sn=cb1693cb22193ca6425597657038f1bd&chksm=fca0a327cbd72a319900620c7c1ea76cd480f30023e2b599ad03b3c0fc523dca8e928228e8dd&scene=27#wechat_redirect,.................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaHictWZJPmXy8jJjdkxRYNMQFtTOibpaJES1rdg2NZxLMQewRibgkOC8mWjrBlZPMNSsF06Kn2Y6FnQ/0?wx_fmt=jpeg,,否,2,否,2988,5,33,0
2022-03-06,2022-3-6数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513862&idx=1&sn=a8df29017465a12356dbc46c4905b079&chksm=fca0a327cbd72a312261b7a3532a10eabb005c9b72ac83848ba9750353162e4df2fbade8ed8a&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↘,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaHictWZJPmXy8jJjdkxRYNMQ1yuzS8AlqM1cibAp42E6CTOKx3XpicNja6icQgAFC4GBG043IaHAwAxg/0?wx_fmt=jpeg,,否,1,否,21927,94,448,25
2022-03-05,经济堡垒,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513848&idx=1&sn=5700d1452aab68e0afda2bf84a8efe56&chksm=fca0a2d9cbd72bcf93b27525c9172df597709cd5f89b3b6930ae6398f5742283c8b384e885a4&scene=27#wechat_redirect,视频讲述了在美国围剿下的独立构成所需要的东西，粮食，能源，军工，当然&amp;nbsp;还有一些东西视频里面并没有提到，比如俄罗斯丰富的矿产资源，森林木材等等。多看别人内容里面客观陈述的数据，观点自己捉摸。,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbC90lrbkkrfjLH9PQaiaNmd0OAtrhfl1icla8ibtB4jSRkYYJ3icBpLN82ictEdIrXicfwiatPU3m9FYNZA/0?wx_fmt=jpeg,,否,1,否,21177,105,528,0
2022-03-04,呼应了下,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513842&idx=1&sn=1f4b64fa3e84a0f958eb0d50dd640fc0&chksm=fca0a2d3cbd72bc59af7d90b9c03a3f638ec6ccf800ebcfe2b5c565c3f8f781d2883e8fbdaa8&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。昨天码了一篇长文，其实也没有写完，我一般都是想到哪，写到哪，,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvb6JgL9HDBQO27tUR6xSTlcIxKx8OJTO309MCLcF97UghcxChRo6Q5CvAEfhpoAW7TIYyCaVbhu7A/0?wx_fmt=jpeg,,否,1,否,22746,124,792,38
2022-03-03,2022-3-3短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513835&idx=2&sn=d534de1a1d55aa812f7c22f9cd1669b7&chksm=fca0a2cacbd72bdcd66c3643e916af9a2bdbc9b7884d473ef73fc05f64000eb6169ed18a7357&scene=27#wechat_redirect,....................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYY6PDJWKOIft7eYwB1M7xib9ux1icmZWlI4zhV1PXfV2zThvGpNITlibFdHkFQUibPqVCzTmfuwlDy2w/0?wx_fmt=jpeg,,否,2,否,2301,2,20,0
2022-03-03,2022-3-3数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513835&idx=1&sn=ed784fc6487b0c67f0f152a6eb3a1e3a&chksm=fca0a2cacbd72bdc3d8939e53df91fdd2a057000d3e41ead79862e2a3d76870a7f1c6a641682&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYY6PDJWKOIft7eYwB1M7xibgVZnsAb9XM4wouzLqwULsicTpqATsqhXRfHicxmbM6VTR8B4EvDgNLzQ/0?wx_fmt=jpeg,,否,1,否,21192,112,560,54
2022-03-02,2022-3-2短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513815&idx=2&sn=6cf7b7407731eb0bd5de80dec1c51919&chksm=fca0a2f6cbd72be0715b76c825c956b275d02f1ab32cdce3c358f3ac147680e29b61692ba9f9&scene=27#wechat_redirect,.....,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaiaicFVqrmwcIibtvKGVRSJicRo3E7tWqPj6OYrR4TfqLL811Qy1VBXUPibAXMEICia0LIpbGvfPVJZTcg/0?wx_fmt=jpeg,,否,2,否,2605,3,28,0
2022-03-02,2022-3-2数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513815&idx=1&sn=a4d950f8c4396eb708964f0bc016a41d&chksm=fca0a2f6cbd72be0b3ae9b28b11aea1bd6f4e4df55c23a7a70e970358cb65905528035587b16&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaiaicFVqrmwcIibtvKGVRSJicRBibX9y2XaDymGtyV87UQPrEKZtvvCcZMnDj8IicUcKOkx627Licmiazn1Q/0?wx_fmt=jpeg,,否,1,否,21017,97,457,37
2022-03-01,2022-3-1短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513804&idx=2&sn=c7f4c5ae50b78fef6461fd301e364dac&chksm=fca0a2edcbd72bfbedc93ae91f2969ff5b7b7d3fe3678dae59703d42e42965b2b4b21b3e08c2&scene=27#wechat_redirect,.........,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvb8ziaPzkoh0HNbeyplF9NibnTutYEwpQ4YlHAoKkfVqXc5GDFK4PxrtU3tJCHogpQsLHAw763ToXWQ/0?wx_fmt=jpeg,,否,2,否,2764,4,33,1
2022-03-01,2022-3-1数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513804&idx=1&sn=c42b3595b9d6fb83a4d0c9bfc7c985e4&chksm=fca0a2edcbd72bfb8a94bea1d5c7d7db915d8fa5fc2b414ae0129112fce854f5d546d755df1d&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvb8ziaPzkoh0HNbeyplF9NibnBAL4JsgI1awMXI0glpibbUHmicm0CsTNvnHGhvNckNwaiczI2F1llWTibw/0?wx_fmt=jpeg,,是,1,否,20908,91,485,24
2022-02-28,短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513788&idx=2&sn=4527bec7777fe92b2152b3a57d5818d1&chksm=fca0a29dcbd72b8bdfcaad23dbf8f61aa024d2f95bd058c594f075dd6491c1b4a17055c0c93d&scene=27#wechat_redirect,.....,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZAia8w0peqvoK140DNaUg3iaZh6edeubfCQm7oVc20xbMujmaicrAQa8kaWmpQh7SN1kIiav9NdRn8jA/0?wx_fmt=jpeg,,否,2,否,2797,3,26,0
