文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,阅读数,在看数,点赞数,留言数
2021-11-26,这斋饭是师父招的标,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324447&idx=1&sn=d162ada2b609dd3b0da1ad69b6053076&chksm=87e7c128b090483eb54c9b18ea5c00cf179d21aaf5ef3d2a0c8659e5fb38e8528941028a40bf&scene=27#wechat_redirect,小白龙吃坏了，孙猴子哭了,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xogH8ibN8urjnVdzl9fGqArvOic8X2fzrRsLazgFnJnTTMdoAEjsVt6ou9Wic0uqGefUHUoKNP5Pxosg/0?wx_fmt=jpeg,,是,1,100001,1989,3595,7
2021-11-24,金庸的青少年时代：一个最燃的励志故事,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324434&idx=1&sn=d1aad212168e1b698d1a7b1c53e7131f&chksm=87e7c125b090483354868428fe786d1dd724330206ebcf414951aae4d0c37651ce3b00a9e532&scene=27#wechat_redirect,非常之人，非常之功,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xoKhmlNrB288XZrEnMPGWG0gQm3OdxMBUW60H3qVUk28yFgR18ibu2DCl8XzkpTjia5vzjGqpvJJgCg/0?wx_fmt=jpeg,,是,1,94415,907,1621,14
2021-11-19,致歉，昨天半夜鸡叫了,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324418&idx=1&sn=972c45f933c6039564364df9ffbc06fe&chksm=87e7c135b09048239a2fec12a534ae46cc27625361a65316370587be831a7f79d9387d870b6f&scene=27#wechat_redirect,一次小故障,sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xoN3u23sAe9kOue1l785dct13FNTuRQXlJCMCdd9iaibDMFIoAXLeibaW5eGJDJjK7GFmQY23s5MBcsA/0?wx_fmt=jpeg,,否,1,100001,382,852,18
2021-11-18,《鹿鼎记》里，一盘真正的大棋,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324413&idx=1&sn=e2926a197188e27c72b43a4044f87f0c&chksm=87e7c14ab090485c0133e142168942b0014ee0b526247b5cf731316d88aef9ad83c4e48fb022&scene=27#wechat_redirect,我是天地会投资人,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xpsOJFFXvqLYY3nLNbgaJq6LWhvAiarDTu07lyTBFwpicFYEySYfolelWuP51vAuQA9ZvfPQhxSaibzg/0?wx_fmt=jpeg,,是,1,100001,1764,3997,22
2021-11-16,洪帮主想转型,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324397&idx=1&sn=ce853a45f753aadee42f679e6dd2c5e8&chksm=87e7c15ab090484cbe734839ec14fceafc584f1668ce2e719ccd5f8dcca104a123ed82162501&scene=27#wechat_redirect,请叫我新人洪七,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xpmiaq4I48DdicYmfrhotHX4XGQsyeEOI294TVQ0844uCNWuc8Oj7qKyplV12FEp8G2x7s2zmTOiaALA/0?wx_fmt=jpeg,,是,1,100001,1117,2113,19
2021-11-15,武侠之阵痛：既输给天才，又输给工业,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324389&idx=1&sn=d61e2eda17d65e2c92fd4b55f90f62b6&chksm=87e7c152b09048441cda0fb9ca5b7682b926c1f075d6414bde54943efe6398726cf484c3536c&scene=27#wechat_redirect,想来点止痛药,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xp8RL0RLcZZd1GZibg4icUECBCx5rVpbjNqTibofZdhWdqUZl9SQxfjKuErn32O93IHBib3wJp3O3qviaQ/0?wx_fmt=jpeg,,是,1,100001,580,1224,13
2021-11-14,EDG的江湖路：当乔峰不小心拿到慕容复的剧本,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324377&idx=1&sn=b213fea7fa3cb34b18856bb14e6e0273&chksm=87e7c16eb0904878b6c1f50e5ea6d432525429054eb8ad2a9cab0f60f3d42bed71633853534b&scene=27#wechat_redirect,EDG的证道之路,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xplZzE9jHsVnAmtamh3mdf3SFuyPDKZMoTrfbJjBQbYC0CbKVc5dRe3NjAPl5XApibsGUaeO5r6szA/0?wx_fmt=jpeg,,是,1,100001,920,2021,29
2021-11-12,再说阿朱：替男人安排太多是种病,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324356&idx=1&sn=9de6deb4456bc934f0e2e140f923669e&chksm=87e7c173b0904865a98132cf3c78c3ee583f5a252c85a37defee02a31d88725a0beb7b36fdae&scene=27#wechat_redirect,前提错了，事实错了，手段错了，全盘错了,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xqldgyCIfXGPsJqLGxg2UnuZM4Ou8JyRqeXZibHs6S7UZ7sSr9XBLW4S0jjtGZ3HjvIPIbMvEWl6qg/0?wx_fmt=jpeg,,是,1,100001,1895,3486,10
2021-11-08,一个新闻行业“逃兵”的回忆,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324343&idx=1&sn=41d7688ba1e3e32dbb4830d82bc475c8&chksm=87e7c180b0904896c993309fc7d740e60d1c75551c1c78d9132e865a765cf1e8975f9701d6a1&scene=27#wechat_redirect,如题,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xqnro26mjyXBtssw6L6IJptufLJwydZB54qBpwzAPOG6YX6IFibNT35UtjaVeYiaSn1QVXzM3pUQHVQ/0?wx_fmt=jpeg,,是,1,100001,1941,3602,38
2021-11-07,这次，一伙群友瞒着我隔空演绎了《李尔王》,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324337&idx=1&sn=520c94b8667f84c6fb28560dac82a616&chksm=87e7c186b09048907983c9fb3e5f3aeb57daa438e7f8eb093e17ee28dd24582252632a42462f&scene=27#wechat_redirect,莎翁是谁，有什么可怕,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xofraUhmpoibdDG7TFGVURTpThkVBdh1CzcAl3sR2icAcAehyIG7U8aEqOoCn9nQsjGcJ0u0K845QTQ/0?wx_fmt=jpeg,,否,1,67304,304,778,11
2021-11-05,东方不败到底是不是非造反不可？,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324334&idx=1&sn=dc079ca8b5c344e650a61e92fd7546d1&chksm=87e7c199b090488f5a86d74afc743a8e639176e53ad63551feca8f67ec4b286736b3d1e5bd27&scene=27#wechat_redirect,周末来点福利,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xofmicu3mgziaGflzAfIwIWCu1b08Zia5KV2nIH9ScwI85iaKOfcibvuX2GYpTHicxkUTF3DNhXX1Azn0rg/0?wx_fmt=jpeg,,是,1,100001,1154,2213,18
2021-11-04,和社交不牛逼的朋友们聊两句,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324328&idx=1&sn=24c188497481a8d1b1f8216f27bc82b7&chksm=87e7c19fb0904889cb577ff39de41a9c8ae5f58d6ee8c49f84368a6ebee55345039735a35696&scene=27#wechat_redirect,有的功夫，本不必学,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xp3sWq2fpB7tibek5XLz3GQfhS4WxzJCYLqYRLeDO5hNrmkOwhrrE0Hib7ThibYRSJ19MBJrgnplBBGA/0?wx_fmt=jpeg,,是,1,100001,485,912,14
2021-10-30,一别三载，天涯思君不可忘,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324312&idx=1&sn=79c2a2123d17e1de89bd6975f471f78d&chksm=87e7c1afb09048b93bd8ad5fc98871980be80a0dc6025c22c02b2f5c5f91f42190e0c418e237&scene=27#wechat_redirect,如题,六神磊磊,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xrTnJcqx1Eza5dF9NL07OcpP0A0Hw8yWog8U9OyaHuvZsauw21tQDEupxzVjevklpYic1xFnom5Bdw/0?wx_fmt=jpeg,,否,1,100001,2721,3966,73
2021-10-29,上海南京签售，还没搞懂的进来做题,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324294&idx=1&sn=c4c2697056c0ad5ea621649e49254f34&chksm=87e7c1b1b09048a7f2a4f7158ab9dee4dcb6a2158b5259db8bef97019b901154e0b075779411&scene=27#wechat_redirect,怎么理解能力和王喵喵差不多,六神磊磊,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xrTnJcqx1Eza5dF9NL07OcpvTAnVoYiciaUzpfJskp0GclxicBaHESvbria5aATQsWn2lbF2M3XccbPJw/0?wx_fmt=jpeg,,否,1,53723,141,436,23
2021-10-28,有一份送给金庸先生的特别礼物,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324286&idx=1&sn=67751f739d5d5fa3366b0c61eb1afe6f&chksm=87e7c1c9b09048dfc654fcc843dab2967cf37bc5592d0f5543f918e6d0b7a8ed6ee6830472a6&scene=27#wechat_redirect,系兄弟，后天就来堵我,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xpK4A6l2hqDAu9tok1LpQkWJibtXdMoS5Mic7icUZkDliaWC7IMQxZib5AzYvcTb4kFQLx2OOSoxSpH8Hg/0?wx_fmt=jpeg,,是,1,83514,330,766,54
2021-10-27,一个茶馆，一群憨包,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324274&idx=1&sn=f664ff215768fb1bddf9fcffbf225723&chksm=87e7c1c5b09048d37b0f934d765b36de2bc707955ca4dd94114d515356e8ca0ff6e7f2c8ba3e&scene=27#wechat_redirect,如题,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xpFaRiaBnDCFjZ0q309cUV6HNHUZqSUegGSfQYgZGDdBiaj7YRJGcLjsdic62SrKMufVNrySwVlL9NaA/0?wx_fmt=jpeg,,是,1,100001,1340,2355,20
2021-10-21,金庸告诉我们：坏人，你是感动不了的,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324267&idx=1&sn=b835f5b94c6aa6da11e33ffba74aae3a&chksm=87e7c1dcb09048ca9708ce45d63842b88cc94dd5edcad68e945bc588a5cc799db5a227319b2b&scene=27#wechat_redirect,坏人只会鉴别弱者,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xptG64Anz1J3ySxLCPMoHw42MLVSwMic5xTicicoYw4aibulgvzBvt6eicysEiaJEpKl8ydq1Vp2xhSEXwA/0?wx_fmt=jpeg,,是,1,100001,2436,3667,22
2021-10-20,书上这三十句话，来看你赞同几句？,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324260&idx=1&sn=3dbf7922b5f1fcdaf031cd3b3cd0f1df&chksm=87e7c1d3b09048c5267ecd797e007a93a47ccd5d22737327200db00011bd70e83744d81bccf5&scene=27#wechat_redirect,确实说过这些话,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xrat8MvJEBGOUdrxCLneHZoYXHWvHwatZbWkR3FE8iaCYxT3PccwKJws03JcHOyDOPiatAibiaVoKEV7w/0?wx_fmt=jpeg,,是,1,100001,568,816,38
2021-10-13,那天中午，屎尿齐流,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324242&idx=1&sn=fe5c7ae3e77b5375d30ee0dd8a0040e0&chksm=87e7c1e5b09048f3edd132d2d02086f4c581d46692c3582d433f34d902ff3396410e9928c6cf&scene=27#wechat_redirect,你看见亦凡俩字你能不怕？,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xq80Yaw6ibsOYhJcNF5pAm7YLW6U3qxZwXpGMErAaw24cWDl13A5ln3Cff5REJM3nguD5j2eKRCmng/0?wx_fmt=jpeg,,是,1,100001,372,862,41
2021-10-11,为什么非要给风清扬安排个妓女？,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324235&idx=1&sn=b821bc38b0f5f96b37b27d25ef6a49a8&chksm=87e7c1fcb09048ea6b73e81fb4acf8193d4ef83a79c7cc3cd7189daa6c78ab570ce0b735789c&scene=27#wechat_redirect,小时候一直没读明白的事,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xovOoR5O9pLAs5NE29jichy0ah7vwVcJjP8bZQ8c5uw7lY9lNJBEmUgF9wTBP7BedU5jkCriaT5ReXg/0?wx_fmt=jpeg,,是,1,100001,2524,4484,42
2021-10-09,逃不掉的，快点进来吧,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324227&idx=1&sn=eb137c252f863fae6b27ebfde6a6627a&chksm=87e7c1f4b09048e20affad2ad8db8921f0bbe82ddea2c7b4fdc261714e8209594ca555c8ae8d&scene=27#wechat_redirect,“让更多人知道阳光玫瑰，是我毕生的心愿”,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xr4PCBzLbXwTLy1PyMxxeuvGwGjndicCXwxHxW2jzg9QLyRibJfcOOPSpkTEAet5IYqyFCUUdMQRPQg/0?wx_fmt=jpeg,https://mobile.yangkeduo.com/brand_activity_subsidy.html?_pdd_fs=1&amp;_pdd_tc=ffffff&amp;_pdd_sbs=1&amp;_x_src=wechat2&amp;_x_campaign=subsidy&amp;_x_cid=liushenleilei,是,1,100001,69,181,10
2021-10-05,杜甫是杜甫，唐杜甫是唐杜甫,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324185&idx=1&sn=9c431b96aad0fcd04764b09cf160f5bb&chksm=87e7c02eb0904938c3ae3addcbc37a7f9de4c73d78181562e03f23dd8a890cb2372d07574fbe&scene=27#wechat_redirect,杜甫真的很忙,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xofraUhmpoibdDG7TFGVURTpjXXxvoOaLUJhIZZVFWS6tMwiaNiayxhlZpWtaWrUEJiasaEFfZJPQ7ricw/0?wx_fmt=jpeg,,是,1,100001,1603,2352,20
2021-10-03,有的问题很蠢但是又必须回答,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324155&idx=1&sn=4105530b35860b545612da7ca669c0d6&chksm=87e7c04cb090495a39deec55f71927d9b4d3d10267d7ab93e611de5b8d467ee019d3c0aabffe&scene=27#wechat_redirect,精彩不容错过,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xrBTNrCQfFXMjgriadZSVmvmVk7mOygwRicYO6pjl2SqrToWB8ibV9G6giaJg0XjWSfMLhibhZxRXrCzCg/0?wx_fmt=jpeg,,是,1,100001,6216,9908,6
2021-09-26,我们在这个喧嚣的时节开读莎士比亚了,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324146&idx=1&sn=e111d333a7c3e85c3ce8299832630d59&chksm=87e7c045b09049531518ebe2082c59c8eaa81dfda3068203dda2fc81af10a15bcff520bc9c9a&scene=27#wechat_redirect,男生确实没有女生积极,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xoBrjURHjY8Kf4IKDegzdcUzPNNYDOGnlOcStIibYGDMrVaib3W2jmPIhgyBnK76iblgY3Fexvx8FL2g/0?wx_fmt=jpeg,,是,1,100001,418,951,34
2021-09-24,殷离，也许根本就没有复活,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324133&idx=1&sn=2f19d5288d8ad13bf355e18dad29eb49&chksm=87e7c052b0904944c3eb3aebd1abff9766ed8275fc22e5d3e1910dcaa73869ac0c545d6f4f8e&scene=27#wechat_redirect,其实根本就没有什么“不识张郎是张郎”,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xra8gRtqyS8CCCSzaenSGuT6UnLM2DozmoUCf4d0vXoAQwIiayyMLdJhoST7CKYV6SGLM9zKNibDxFQ/0?wx_fmt=jpeg,,是,1,100001,1255,2876,41
2021-09-22,发现没，林朝英跟黄药师配一脸,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324124&idx=1&sn=58034240555464eb47a9c0c33ebbdc7e&chksm=87e7c06bb090497d1e94a8c27d5b6bf69ea1fcf76438483c7646c2a1f3ea2ff0df6f28943907&scene=27#wechat_redirect,你说配不配,sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xrpPeAS54WibGhbtSdyzTSbauB1xjZS7yjes2pzjQbaBJ75jlvKEKTkqibh3CUVfS82LxZr7ZYxsOGQ/0?wx_fmt=jpeg,,是,1,100001,313,526,18
2021-09-21,金庸的关键一跃,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324114&idx=1&sn=a79460c13f753016ee564b884189e50e&chksm=87e7c065b09049732f98fde72bbc4f3f30fbd3e30813a818848751bfb93de32563289b63e35c&scene=27#wechat_redirect,说点真心话,帅呆的sixgod,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xr183OTw36BfenFuZYpXA4ibJ4zkHicDkpY4GKVg6zQETN0KgnEQUqQXgjnavZLSHYibOnze1ZfWWZRQ/0?wx_fmt=jpeg,,是,1,100001,1020,1951,42
2021-09-19,这是自我评价最差的几天,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324103&idx=1&sn=044b225e49cdf27a963d3c0f540d32fd&chksm=87e7c070b090496694e0783dabcbffb245c50b5b475b9b90a073d320f0598702e9a2c4e30165&scene=27#wechat_redirect,一些不适合签售前说的话,,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xokuv1mHoibFjdhLrHYicoNRlGNQCdrzlNibGD88NLUAFkWtbJzymV13Bict7hSVT2JQElZMICXNWusibw/0?wx_fmt=jpeg,,否,1,100001,501,1280,46
2021-09-17,千年一遇，五大金庸迷齐集大闹一场,http://mp.weixin.qq.com/s?__biz=MzA4NDEzNTMyMA==&mid=2650324093&idx=1&sn=21f192807cd507260fd5ded60d048e51&chksm=87e7c08ab090499c27625c8e227e8ac091ec4e302f663657ad95ffe7a37ef50b123bc1c40843&scene=27#wechat_redirect,19日下午，北京的外地的都有精彩,,http://mmbiz.qpic.cn/mmbiz_jpg/EC7unEiaL8xpkEgemBPCxuqdAzCUiaX2YWiaiaNCTkiccNBSerrEFTh2T73F3FBWeSOaU7DR64uicWx8OyuOwicouWcLA/0?wx_fmt=jpeg,,否,1,100001,401,867,82
