文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,阅读数,在看数,点赞数,留言数
2021-12-17,十倍成长模型：信息+认知+行动+迭代,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247548074&idx=1&sn=776500b61709db631c6624f0a6807eea&chksm=96df6627a1a8ef31d6f45f3a12b11bdb89e9f5d1e7b14010ab01fa8bdacbf7c4bf07894b9fbb&scene=27#wechat_redirect,掌握关键模型刻意练习，相信细水长流的力量。,龙共火火,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184XScIbGuJlypBPIDAYKQlOIatbkWuhBEzpiaBV2bvASYEoRCPtLBvb4IIMTTxVSShDJG93mu8ZxRg/0?wx_fmt=jpeg,,否,1,5902,20,48,0
2021-12-16,懂商业的程序员赚起钱来不得了，我还要不要坚持？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247547954&idx=1&sn=d588f442647bac7f84b6cb52b2fa6949&chksm=96df66bfa1a8efa951192fcada1d7b1e1a782bb5af14e0f5172ba7fe597c0cd21d424cfc197d&scene=27#wechat_redirect,作为技术人，他们有一个天然的优势。,亦仁,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK1862CXbkibCxCWSvdgDhdzEZSbuhqMUa1XPsAcicpZ36LBW325pyjG1Ra0Z2VphdXSgJhWibvwLLuDVBw/0?wx_fmt=jpeg,,是,1,6361,4,31,6
2021-12-15,不要把身家压在没有确定性的地方,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247547561&idx=1&sn=d2f5a4d8a06f6ff300be123ac8fe4327&chksm=96df6024a1a8e932913d33b3758809f7c3c096f349c7b257085e936956b666311352dd0780e4&scene=27#wechat_redirect,也不要在那些零和博弈的地方做生意。,光合,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK1862CXbkibCxCWSvdgDhdzEZSCKHP6AzjXKtdgQcp2aMtkUeuzg5YRQgtnMia4HIWOjriciciaWumibX0hDg/0?wx_fmt=jpeg,,是,1,10453,51,68,8
2021-12-14,零基础引流38万公众号粉丝并成功变现，我是如何做抖音文案号的？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247547555&idx=1&sn=377a1598662dc6d936252fcc33903c34&chksm=96df602ea1a8e93803b9024e4462f132ab11009bfc025e6d2f734c6b755780c801b53866c1c3&scene=27#wechat_redirect,这个项目现在依然可以操作，而且空间很大。,北渝,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187oGwqnibZYicXufc2zkaGh1XT5cibdoIjQsxsRTeNbKr7s8zGgzKGGrpQ0OiaD1xeKPLZLENd0aXYeoA/0?wx_fmt=jpeg,,是,1,7206,9,34,3
2021-12-13,生财周报｜生财有术星球一周高赞主题与活动推荐,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247547428&idx=1&sn=d682f8dbc0a3084cca936a5a14418592&chksm=96df60a9a1a8e9bf1d20b61fa28cff4da4282426217990771ce6f8a1846b6444380ebe14e538&scene=27#wechat_redirect,3分钟，带你快速了解生财有术一周新鲜事。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK1862CXbkibCxCWSvdgDhdzEZSF5WnBWl26ibEIEn8JAocqUBkAdmia8YLkjibU6GjIRUkTEaichd1zc7nNQ/0?wx_fmt=jpeg,,是,1,2752,16,21,8
2021-12-10,看了100+位生财高手的赚钱建议后，我得出了一个结论,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546776&idx=2&sn=20c4173ffd2e4000ea80cc16e0ec0c9c&chksm=96df6d15a1a8e403dae0d1f5bddeb90d79da7af3678f05ac1060ed1d8801410b891aa691cee9&scene=27#wechat_redirect,100+位生财高手写给你的赚钱建议。,,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvib4JDqTOVUSWSbqhm1LhhhicOtiaSQyNpNzeS5n1vO2qRNibasgriaslBqcA/0?wx_fmt=jpeg,,否,2,2026,4,14,0
2021-12-10,钱还没赚到就想放弃，因为你没有想通这个问题,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546776&idx=1&sn=47f6f838ae2dd6407dde08f2f2b2151d&chksm=96df6d15a1a8e4039b9ab0084f12478e96db282a1b210704fde8a3f8d1f4200c07ddf869df5a&scene=27#wechat_redirect,分享4个方法，让正反馈来得快一点。,家蒙,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK186Tic1ummk5fueHb0AqKUD8lgmBLDDhDt1Rj0hToqN8w7jQJ6nVNEO5oBHMFq9kJM4gHBwZibQW5h7w/0?wx_fmt=jpeg,,是,1,5228,9,25,8
2021-12-09,#生财日报：实战日第六期报名进行中；月流水4w+的付费自习室经验分享……,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546613&idx=2&sn=d39eac71b8a6e296d55d8bde7827f92c&chksm=96df6c78a1a8e56efbd286d0526c131094a323ec1bf0f930ee840b277811e5d0c85149d7d8a9&scene=27#wechat_redirect,3分钟，快速了解生财有术近期活动、精华推荐。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187UmNCtEVkQulgxLYAIfDamYEbCKfBcyJBg17sWSYibAu2LlrLibmXUgfhJHxCe7VyiaDq4lonyYibicXw/0?wx_fmt=jpeg,,是,2,1483,0,1,0
2021-12-09,阿里辞职创业3年：我的16条创业感悟,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546613&idx=1&sn=4766ab0cc882dabdc6796608ef0f050d&chksm=96df6c78a1a8e56e5f026f831d0683802b6774679881a080e5f0feb4a8e145a7e06bcbc5f956&scene=27#wechat_redirect,更普世的创业是赚慢钱，缓慢但持续地赚钱。,科汗,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK1872cRIxQ6LBLK7cD7hn3XQeeyJ770lnFsXW3Z5GiaFwQorY8M5Q1rEd4Wb4SkNcJoJKj5lxdGC4EJw/0?wx_fmt=jpeg,,是,1,5145,6,22,5
2021-12-08,看完这10位圈友介绍生财有术，我又有了新收获,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546533&idx=2&sn=bd264b69405c914465016572123a02e4&chksm=96df6c28a1a8e53e43141443cd3af9f362256b57f94761d3b5aeb04dc5fcea48306ac5e979fa&scene=27#wechat_redirect,聊聊你是怎么向朋友介绍「生财有术」的呢？,,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184XScIbGuJlypBPIDAYKQlOZI2MIia2zabFabwm73cTtTG4VI7WmjFqOdKgFL6Xa2OaiaXEANoApUiaQ/0?wx_fmt=jpeg,,否,2,1617,5,13,6
2021-12-08,年底最后一期实战日：我来担保专业靠谱，你来实战拿到结果,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546533&idx=1&sn=a6e72aff397dca6fc5439b2e75a246a9&chksm=96df6c28a1a8e53e9e51ebfe729f2f0e284636c341db8c108a82880d34df26a4f8f9bee3c5e6&scene=27#wechat_redirect,每月8号，生财有术实战日，一起实战生财。,静伟,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187upa3VQQyGCjgxMe9ucHOKMghh3oXxMehlN3GicuXHgY9WN6yMKDKUZ1kpYKhuoqFHYtpibl5iauIQA/0?wx_fmt=jpeg,,是,1,4363,7,27,1
2021-12-07,5个直击灵魂的生财金句，嗯，很有启发,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546215&idx=2&sn=e8114dffb8c1de6e6e7d5cb887237f23&chksm=96df6feaa1a8e6fc0a67173dc5651bf92d177b5d8086b3b91588a04b785e8942c8d11936da33&scene=27#wechat_redirect,过来人经验：真实的创业是什么样的？,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvib4JDqTOVUSWSbqhm1LhhhicOtiaSQyNpNzeS5n1vO2qRNibasgriaslBqcA/0?wx_fmt=jpeg,,否,2,1696,5,12,2
2021-12-07,从0开始到年利润300万，普通人创业6年的6条人生感悟,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546215&idx=1&sn=c411302ad510980504951a0d37ff878c&chksm=96df6feaa1a8e6fc8ad438c0be41e0c6e62532f676ec0ed56924812427acd7555e73e767905e&scene=27#wechat_redirect,创业维艰，唯亲历者知。,孤狼,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184p20fKhkCoDBzL8wPKIOI5ibpeyu6Qe7E19qliaTm2prLoVpicH9Ug9rdxNGjO2ibcHlBkpgY607Tr3A/0?wx_fmt=jpeg,,是,1,7528,10,30,10
2021-12-06,加入生财有术，这7个挖宝指南你不能错过,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546141&idx=2&sn=6a6258ac29e7040c30176f0de24e7c7f&chksm=96df6f90a1a8e68687b18033268a421a207f1dde846d17ce70b2ed637faf3623b534f9997696&scene=27#wechat_redirect,推荐收藏。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187EbVHLOatXLKOm557tLnOj1KuKb8uuZV1QlYzqmmfkK1JibZOK4iaaC6v01mrupnywvqbgU2iah7CBw/0?wx_fmt=jpeg,,是,2,2276,4,4,3
2021-12-06,没时间刷星球帖？来，看这篇就够了,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247546141&idx=1&sn=1a9d54de7afe1278659777bda00fc34c&chksm=96df6f90a1a8e686f69698233cc9c9b5db85fb162f52f69bdcd77a12064e2581e1b73dfeaf52&scene=27#wechat_redirect,3分钟，带你快速了解生财有术一周新鲜事。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187EbVHLOatXLKOm557tLnOj248TWP2xlia9dniaMiavExV7XcPRdNibEAOKs3ibibbQRUFgaIQgQvPUxBdw/0?wx_fmt=jpeg,,是,1,4689,11,15,8
2021-12-03,真正赚钱的生意是什么样的？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247545027&idx=2&sn=e4213a67946aed6602b4a83f0f76cd10&chksm=96df6a4ea1a8e358bf33c180d5bfe57ca6afc488cce511d539d0cd61a3422db6c7b8f510d276&scene=27#wechat_redirect,好的商业模式一定是简单直接，不会绕。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvib4JDqTOVUSWSbqhm1LhhhicOtiaSQyNpNzeS5n1vO2qRNibasgriaslBqcA/0?wx_fmt=jpeg,,否,2,2778,9,24,0
2021-12-03,放弃搜索引擎，3步教你建立自己的商业情报系统,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247545027&idx=1&sn=8a3922f16f663f92c71f23c50ae7e58b&chksm=96df6a4ea1a8e35876d4b4f6de5f1a8a97dae65f44a00f92df6d7298c12706fa17a5ada4d6c7&scene=27#wechat_redirect,对于关键问题的答案，在搜索引擎里大概率搜不着。,刘小排,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184PBMnePMCwiaZUsUzqWqMaWPwW5TMqwsicbr0wU23BRCx8YXVJdWtNTDgJ8PzYAibnlZpNbKlp1ltUQ/0?wx_fmt=jpeg,,是,1,6697,8,35,5
2021-12-02,职场“35岁危机”，如何早作打算？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247545019&idx=2&sn=bc784460af06a822334f2106ef3828b2&chksm=96df6a36a1a8e32071d7f5f812df1e8307e4aa22c3934d7c2bb943a9c1145ad74d87be19378f&scene=27#wechat_redirect,找到你的价值锚点，寻找投入产出比更高的项目。,亦仁,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187VMyrNeXib76m3NrWyFEsdk9UI2ItaOSG8TG3bW6OQb3c0qoXTib0agnCK5TdZkcqgxh7O2ss7K6Sg/0?wx_fmt=jpeg,,是,2,1723,3,6,0
2021-12-02,从来不刷抖音，到抖音商业IP变现，我经历了什么？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247545019&idx=1&sn=480fdb19f37adb9f65da80d69d108077&chksm=96df6a36a1a8e32059bf1ec472d47cb669d16e7a9c0d1a37ab6267a471980f3607be5deae4d1&scene=27#wechat_redirect,因为看见，所以相信。,有霸夫,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187VMyrNeXib76m3NrWyFEsdknoySeSnhvibHkTWQXicLmW6mnlsBTLj18P9uzP4iamkVzauRoeT89CzicQ/0?wx_fmt=jpeg,,是,1,5526,11,41,9
2021-12-01,没有人因为忙而成功，而是因为做对了事情,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544941&idx=2&sn=e3b78e0d181f503a488aa9fdec6f6e26&chksm=96df6ae0a1a8e3f6c42a0a4de4867b1425724d6cb969e93db1bcab43f45f8b3a388f41d06d2b&scene=27#wechat_redirect,一定警惕自己迷失在忙当中。,亦仁,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184UW8LjQpnAXjUdoIibSh7vXBmqGS6ibHFicxJrPvicEgYicJEfukheeicDNaFOHM4Hu81QuibEX3KJwgFVw/0?wx_fmt=jpeg,,是,2,1520,4,16,0
2021-12-01,生财有术近期有哪些值得一读的精华干货？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544941&idx=1&sn=29386a4dac142eb6d691a96b84ace57f&chksm=96df6ae0a1a8e3f6fbae0501eb9d25b6ec14e4e79e84bdffca5aab1bac0e23ec9ff9aed3063c&scene=27#wechat_redirect,推荐看看这些来自不同行业高手的赚钱案例、实战复盘。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184UW8LjQpnAXjUdoIibSh7vXKd9sAAfYiaK5yiaTudSRjjAACcAm0f3icbfzzzn9LkHJ8zoFoic1ibNGjtQ/0?wx_fmt=jpeg,,是,1,3640,5,14,3
2021-11-30,如何利用自己的技能去发展副业？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544805&idx=2&sn=5f69310e7aafe52df3c618ecf616d408&chksm=96df7568a1a8fc7ecce7907b45e4a869bb94000c916cad36aa478458950dea9430418a9ff06a&scene=27#wechat_redirect,这些金句，值得一读。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvib4JDqTOVUSWSbqhm1LhhhicOtiaSQyNpNzeS5n1vO2qRNibasgriaslBqcA/0?wx_fmt=jpeg,,否,2,2737,6,13,0
2021-11-30,推荐几个能帮你赚钱的公众号,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544805&idx=1&sn=9b048e69aabbed8d4278407a5f8c4d20&chksm=96df7568a1a8fc7efceb4c20d8cb141edb32a7fce060d1cd98d6d12a19299fd119a07c98e1eb&scene=27#wechat_redirect,想要「生财有术」，离不开高质量的信息输入。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK184sbRibqxCd3jWu6S7icF7jt0fI0icr7GpnvlnWYGlmbpSMj94GkATb3HJyqMW8iaqeJzOsjKExCCQuUg/0?wx_fmt=jpeg,,是,1,8516,35,55,0
2021-11-29,推荐13篇最近值得一读的高赞精华帖,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544723&idx=2&sn=26130236fe1e998e0677e19c18f626ea&chksm=96df751ea1a8fc08a7dafba49f27f2040017220411a4b1b4ca48f10058e090545c61821707dc&scene=27#wechat_redirect,3分钟，用碎片化时间快速浏览星球精华。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK186ibHichO6mHUVOiayRXavcaVDoUcxibQ6vWZVPdwOQOYiaQVTUuOZu0uBwk1vcHCiaugLxdxYicmwsMEeLQ/0?wx_fmt=jpeg,,是,2,1932,2,8,0
2021-11-29,靠小红书引流变现1000万，聊聊我破解的小红书流量密码,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544723&idx=1&sn=cbfae65dbf9a9a5a8c69c811d3bd5751&chksm=96df751ea1a8fc0883dfa7e30de788c07387bb4199ba430b43af9001e2e9327756878cf92bc4&scene=27#wechat_redirect,流量背后是需求，需求背后是关键词。,谢无敌,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK1868QnPT2LWAAic1FcdWfd2pmmszbwibwkQuHibw4HnkCfuRMWDMOByBh5yEfAH7icSTrOpqE4qYh7E11Q/0?wx_fmt=jpeg,,否,1,10764,8,31,7
2021-11-26,创业者必看的5条生财金句,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544554&idx=2&sn=b7c40387ceb5503d2a6cf18700de33a5&chksm=96df7467a1a8fd7168785bb6fe99b837525c400fee3bbcc73c7f2d198c65ef76be421d54657c&scene=27#wechat_redirect,这些金句，值得一读。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvib4JDqTOVUSWSbqhm1LhhhicOtiaSQyNpNzeS5n1vO2qRNibasgriaslBqcA/0?wx_fmt=jpeg,,否,2,1720,5,16,0
2021-11-26,焦头烂额的创业初期：如何找到“靠谱”的人才？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544554&idx=1&sn=f2cea3986dc17fe05c4efc5cc3f2f5f9&chksm=96df7467a1a8fd71509163b51c20a1e82fec1841a880c70f8c1495389469ea4445b377d704fc&scene=27#wechat_redirect,分享6条建议。,光合,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187cb6gEZbZ5Lm4IntwBIZvibVCOCKlI19ciaWYUts2UlN9lgxNibbyQvYQE0GKOYiaq8A7iagQ7V3AgqiaQ/0?wx_fmt=jpeg,,是,1,4820,7,22,4
2021-11-25,手握12万视频号粉丝，变现能力弱，想放弃怎么办？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544458&idx=2&sn=2856facdcee74acdb0a90faf2ca8491b&chksm=96df7407a1a8fd11e30b17f929fddf9a6acf228e833c4c02fb028d8ea17448aeb449d4fd6fb4&scene=27#wechat_redirect,我们不能单纯看单位流量的产出，而要看单位时间投入的产出。,亦仁,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187etkARCccglZW72VL74232qUuCS5FcY9vTiav0uIWVoYRd5qM1PUe81fRp5gOEJsmw8fm7aEZQv9A/0?wx_fmt=jpeg,,是,2,1603,2,5,3
2021-11-25,为什么高明的销售从不吆喝让你快来买？,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544458&idx=1&sn=dd1fe328783dc23badbe7983b4f7c0a9&chksm=96df7407a1a8fd11a5b8c321e8d3781f337e3f94f20bc434cc799fcb7ee70f0bb6279255780b&scene=27#wechat_redirect,仔细想想，你卖的东西到底对用户有什么好处。,安九,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK187etkARCccglZW72VL74232l52X8S6SnmK8HQdozN4qhsGWxYSMjCg7jf0H7BEMPibLfTeVVic8Jycw/0?wx_fmt=jpeg,,是,1,3790,14,35,5
2021-11-24,近期值得一读的精华帖合辑,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544243&idx=2&sn=bd6b0a8ffb530d7fd72fa63815b1cc97&chksm=96df773ea1a8fe28e838c0b543a2252b8dcfd146d2d77f923a075ed4977474c9b078ef8427f2&scene=27#wechat_redirect,3分钟，用碎片化时间快速浏览星球精华。,鱼丸,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK186ibHichO6mHUVOiayRXavcaVDoUcxibQ6vWZVPdwOQOYiaQVTUuOZu0uBwk1vcHCiaugLxdxYicmwsMEeLQ/0?wx_fmt=jpeg,,是,2,1252,4,6,0
2021-11-24,抖音商业IP大航海2个月变现1786万的背后：让尊重和信任成为战斗力,http://mp.weixin.qq.com/s?__biz=MzIwMjU0MzA3NA==&mid=2247544243&idx=1&sn=3a218205cb4cf699d54850c861da8f0c&chksm=96df773ea1a8fe28cdb42cf99b7c162d6f0d964760b4b746646f5257995a8250d874a544541f&scene=27#wechat_redirect,想要团队长时间自驱，就创造尊重和信任的团队氛围。,杨昌,http://mmbiz.qpic.cn/mmbiz_jpg/XSU5z0gK186ibHichO6mHUVOiayRXavcaVDWSyhkVRqhIDd6zjQFSStKhdhtQVcD2dcXXpw5iaI3VdXm7EicrHae9Kg/0?wx_fmt=jpeg,,是,1,4747,7,18,10
