文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数
2022-12-08,每日钉一下（明晚7点直播预告：北证50指数，有投资价值吗）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063378&idx=3&sn=82c8ffda8f878e2ed3de87b17ce02917&chksm=808d99dcb7fa10ca481059089432eb252d3e9dccf46cd42f1460dd02078f8f0de018f487a0fb&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h58gZECDSPyFJL9LfeCia4ahgwdrrd1VibuT9OyOiamGGu0xm0HxLZC4afoxjjIfPWjCzlyAN0PUiccw/0?wx_fmt=jpeg,,否,3,否,中国,北京,2739,18,35,5,0
2022-12-08,［12月8日］指数估值数据(美股美债目前几星级）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063378&idx=1&sn=580f05af8dfd8359868a4bed9e7d3a6a&chksm=808d99dcb7fa10ca632a4d2630d8de5bfda3dcc8c2d6a32192a171be781d6ab232aacabfe3a3&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,46927,112,380,15,0
2022-12-07,螺丝钉北大沙龙分享，投顾如何帮投资者赚到钱：好品种+好价格+长期持有,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063363&idx=2&sn=d2a0d43b0d70fb6811b39ec59c3f784c&chksm=808d99cdb7fa10dbdbf470cb7e74171ffba97d52f7ba47f0a7f93f1d23ae4f546b7d89923738&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jl1ugdJC91P8LmLoerAANHCWPYbMddHND0CACNJzsfkibmicFcjhLEia5akf5orh4b4OiaePNLnBBe3Q/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,6421,35,158,5,0
2022-12-07,每日钉一下（净值越高，说明私募基金越好吗？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063363&idx=3&sn=e1a6d8656ee2275b94065f8835f12722&chksm=808d99cdb7fa10db9919e79044215c9d595f34a881dd7febe0f606a9fae804504fe468c8aa03&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,2757,17,34,7,0
2022-12-07,［12月7日］指数估值数据(12月螺丝钉牛熊信号板）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063363&idx=1&sn=044868d99cb5704a2f49fbf7dd2ea821&chksm=808d99cdb7fa10dbc900914662a9f5d407b5b35b048daadb8ecd1df60ea9e513682dd8c5a5f4&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,62733,144,524,10,0
2022-12-06,怎么投资300和500指数，收益更好呢？（精品课程）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063319&idx=2&sn=9529aba501b99e9f6eba3eb6bd0bfbb7&chksm=808d9999b7fa108ff3a55c0604ecfe9e82d93593ead31dc587368dc65de9ddbc7def4e457c15&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hQ7Sibu9c7De4474u9Zz8oDBLhNjQrRDPu5vntytnhoiapa41A8xMG9wtibqowLuQ9BGfoiazibDbqf7w/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,12935,50,162,0,0
2022-12-06,每日钉一下（投资私募基金，如何减少波动风险呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063319&idx=3&sn=6633853d7eba1c072fd43c56126812e7&chksm=808d9999b7fa108f03676a0ab15f95855072aeda425ff903cabb1592f506111c38487785b009&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,2495,16,34,8,0
2022-12-06,［12月6日］指数估值数据(螺丝钉定投实盘第245期：投顾组合发车）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063319&idx=1&sn=a00d187dacf8031e203573944bd526ec&chksm=808d9999b7fa108f088f4471a678ab918305900004964afff10af1c6712593505d941f421a9d&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,53519,105,408,14,0
2022-12-05,又到指数调仓日，估值发生了哪些变化？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063301&idx=2&sn=8fbadd5f039de76b734d1a5472632a4f&chksm=808d998bb7fa109d80cc6af75bbb752d38cdba9e72e083a72800ce8d7f2243318acbba60ff0c&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0ghrBdJoZxTfWlfg5p0XAcYGibP5CFE8FsZqicW9RFicFAQKef1Rvt5VyP9uGdNfW0zS5icJ4xEQmGpQA/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,8115,38,128,1,0
2022-12-05,每日钉一下（私募基金的投资策略，哪些更适合普通投资者？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063301&idx=3&sn=c13199c93e8e162272f056f2741acd98&chksm=808d998bb7fa109d004bc7115c877edec3fc0b8b7a5cf85b39e0804dd39c0de8619427c1b548&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,2870,21,43,0,0
2022-12-05,［12月5日］指数估值数据(5星级啥时候还会再回来）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063301&idx=1&sn=8a96da5b2007b1e330f2b2b72448da5d&chksm=808d998bb7fa109d4ac51ff41cf9514cd3f130329f17c33bf5a638183277f3daf7c17ef4e9ad&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,63273,132,465,12,0
2022-12-04,如果私募基金规模很大，超额收益会比较难做吗？（精品课程）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063274&idx=2&sn=296a2136095e235b3504640a05538366&chksm=808d9e64b7fa17729425b2c8caf060b2b2e6b36f5062b798e00735a732167c7fa424683a5f1d&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0iaq0RSuLaVNFmUDFNC1LNgjYvo4NVdn0OQxKCAGR2GjzuFyNxTtwKj2ocx7oTTmLTBtYO7dR2T5CA/0?wx_fmt=jpeg,https://appp29XZNpD3302.h5.xiaoeknow.com/p/course/column/p_62368b71e4b0f7cb7c742f52,是,2,否,中国,北京,4689,10,51,0,0
2022-12-04,每日钉一下（集中投资VS分散投资，哪个更好呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063274&idx=3&sn=9272d2f47fbc15b6b9f48dab1e34d4e8&chksm=808d9e64b7fa1772da297ed5fbfeefc6ffaf90600b9a3e9763dffbd19291e722833cb4ef94a3&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4262,21,60,2,0
2022-12-04,想变的更优秀？这样迈出第一步,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063274&idx=1&sn=723c32041d5b504f6d3339557afad9cd&chksm=808d9e64b7fa1772cef20eea92fca34b49b745bb399abb2415b604ea250162bd7c0e6afc1f3b&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h4eoluu8AhDWicIgBkwFqZ7O6MianziaYtttyqDD666ryQjyNRUnzZNFhlWNWFwhQ2z1ZAYtrLgunrQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,25240,112,472,17,0
2022-12-03,投资时，方法和心态很关键,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063259&idx=2&sn=3ff6c13239ae08cee651660eb2976cd0&chksm=808d9e55b7fa1743149854533255c9421e192a06de04cadfee38826984439cd6fa9196b7c0ba&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0iaiaDjdtAWyv2dny4BQQyfptxrFZw61LH5bcYK1P5sp6lQaib0zdPyqg3eq9dAgvQstsC4kK61qWJyw/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,9021,66,276,5,0
2022-12-03,每日钉一下（做婚前资产隔离，用这个品种轻松搞定）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063259&idx=3&sn=81d31dd827b561b367684fc6023f2835&chksm=808d9e55b7fa1743214a0ab0418ab87a0afae4f0b11d12fb8ff4bb470b2d9a85ab0c92382e19&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://appp29xznpd3302.h5.xiaoeknow.com/p/course/column/p_6285e5abe4b0cedf38b3f982,否,3,否,中国,北京,4998,20,49,5,0
2022-12-03,如何挑选好品种：具备竞争优势，螺丝钉带你读书,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063259&idx=1&sn=a62637fd843ac7b3114064312a3801fe&chksm=808d9e55b7fa1743dd4cd61db1952e21fb889511f1161387486155da61a49f9117260f1662ba&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h0OiclCTSnRcF1XaH8BiaticarkW2Yvq7GY2ZPKsIrgXGichtXxCS0WQTeS3Ov6geQBibCxiamgkjn2C7g/0?wx_fmt=jpeg,https://www.ximalaya.com/shangye/13285886/?source=m_jump,是,1,否,中国,北京,15819,58,206,3,0
2022-12-02,直播回看：如果出5星级了，该如何投资呢？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063238&idx=2&sn=238e64a9d848a4de928e57f1eab306d2&chksm=808d9e48b7fa175e88dca31ece808507521f0973424c598aa52e792c4fd2596c41d5f9efdfbb&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jjjU72JJ2sWic9m289Ogia8MKBGicnIzGcPGnIZ9COeQuYIWVTY4Kicuya1aAYeolyicYXUDYVnklgc6A/0?wx_fmt=jpeg,,是,2,否,中国,北京,9024,33,79,0,0
2022-12-02,每日钉一下（增额终身寿险，有什么优势？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063238&idx=3&sn=f501f79d6b76a37a477a75dfb51556da&chksm=808d9e48b7fa175e3868050ab8d5ecf84c0357ff360802674c1a1f1d13c8cc82da92d63b3a2d&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://appp29xznpd3302.h5.xiaoeknow.com/p/course/column/p_6285e5abe4b0cedf38b3f982,否,3,否,中国,北京,2960,17,41,6,0
2022-12-02,［12月2日］指数估值数据(红利指数规则，又有哪些变化）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063238&idx=1&sn=5338eba2b04e7412fb651a791718f791&chksm=808d9e48b7fa175e14adfab13198446668445de71930765af5cf6cd5e209ea6d7990589e0aae&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,45693,107,356,9,0
2022-12-01,12月稳健投资品种，可以买哪些？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063214&idx=2&sn=5a3ba907e89e2a1af3c56354c1767946&chksm=808d9e20b7fa17368c35d040f45ff467c279209e69ccd5334edcc5117fefda3742bd8b54e034&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jl6iczH5t5NXQ3jE4wyf2v1b1D0KQneAkIrQCUWdAMdJPwC58ARSGYt0jqibaBktn0UPGLjbSo70pg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,8376,30,100,0,0
2022-12-01,每日钉一下（明晚7点直播预告：如果出5星级了，该如何投资呢）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063214&idx=3&sn=45e1ed62c1900832c5eaf657a1b5f74a&chksm=808d9e20b7fa173609b7f6b8623271d404919e709ccfe86c6510214a94d3525bb77b6fd2e5fa&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h58gZECDSPyFJL9LfeCia4ahgwdrrd1VibuT9OyOiamGGu0xm0HxLZC4afoxjjIfPWjCzlyAN0PUiccw/0?wx_fmt=jpeg,,否,3,否,中国,北京,3422,17,44,7,0
2022-12-01,［12月1日］指数估值数据(再次进入4.9星级）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063214&idx=1&sn=e5ed6b7604968481f75c4f71123f5ded&chksm=808d9e20b7fa1736e925c8f56677766e03c17872d2a2dec1a6f9649ef8d0a9c1e03f4d0cf361&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,47589,110,452,14,0
2022-11-30,螺丝钉精华文章汇总-2022年11月,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063188&idx=2&sn=053d48c9b86543cb30aeedb25318e142&chksm=808d9e1ab7fa170c9a760e1956ee8462ab9024feaa51d15999c613351797490b4b07370b2332&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jYiceZQq6oox4e6sZoeyPvvKiahaSGicwW8QXLb2yUOEviaY3jicpm7nNE7KZPqz3AHVYM2s5d206PPaQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,5735,25,70,0,0
2022-11-30,每日钉一下（在家庭资产规划中，增额终身寿险能发挥啥作用？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063188&idx=3&sn=7b93acbdea64f9daf76ecfe8801d5af5&chksm=808d9e1ab7fa170cdad76882e021d5e84077ad42ad6815bec7facbd39f32511c63b98252364c&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0h9RJOeDsTctPeHe9Jmib9oYKA6VNBQiafmfb3177xXz7ZVmYJKZCRXjibMibicp09Qxqx8OntG30oTeyQ/0?wx_fmt=jpeg,https://appp29xznpd3302.h5.xiaoeknow.com/p/course/column/p_6285e5abe4b0cedf38b3f982,否,3,否,中国,北京,3158,17,45,6,0
2022-11-30,［11月30日］指数估值数据(价值风格强势）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063188&idx=1&sn=b7fa4a8a0ca598c4c16d53923947eb32&chksm=808d9e1ab7fa170cf4a453923a0482b4f4bad197bb2f437702f16b37d2e98d4edf2b6cf3cf11&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jWkAYKIib73icUSLBfopicDGRXGlSscqyxaGiaYQe5G0UfzFWG3X1RHK1hkW9LtFicUrhahQ24BKkGkBg/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,49736,120,397,9,0
2022-11-29,直播回看：个人养老金：螺丝钉6步投资法,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651063173&idx=2&sn=0216abe5973e3aea50a5e1be42805d33&chksm=808d9e0bb7fa171d85e169e3236f5ce7c2bde628b0173518f125e9afdd7dbd8b3838345c5275&scene=27#wechat_redirect,,银行螺丝钉,https://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jjjU72JJ2sWic9m289Ogia8MKBGicnIzGcPGnIZ9COeQuYIWVTY4Kicuya1aAYeolyicYXUDYVnklgc6A/0?wx_fmt=jpeg,,是,2,否,中国,北京,11187,28,64,1,0
