文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,阅读数,在看数,点赞数,留言数
2022-01-31,虎年大吉,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513538&idx=1&sn=6648afc36a718dc7bf839c72ffd52037&chksm=fca0a1e3cbd728f54bcca36a502c893b921ab9e736fda2e7b66ab727deef54d39e83275c45ee&scene=27#wechat_redirect,新年快乐,爱在冰川,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZMiay9WfpH55EdIBXML4xgvyXicXxQoqkEqnq3I3cellRF5xCwo0N1D3eTxGn5KJic55eW2P4Olxia6Q/0?wx_fmt=jpeg,,否,1,31856,245,1411,0
2022-01-28,牛年结束,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513532&idx=1&sn=45f2aad9cfa0a558e1637c3011bc32e5&chksm=fca0a19dcbd7288b541810a401cf3da5513a125105f1397f36e2cb6db233d84842a1e18f6ece&scene=27#wechat_redirect,牛年结束，牛尾巴一甩，是个惨淡的一月，希望来年虎年能对我们好一点，但是我想下了虎的成语，奇奇怪怪的也很多，比,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvYyXibJjKpFOd6KhaYemV3UUZDW3vLkPaDv7s6DCZzMbUvTnQia0rlAAWwfAN65fBmgR3g7dgZh9ibLQ/0?wx_fmt=jpeg,,否,1,24755,144,895,58
2022-01-27,2022-1-27短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513528&idx=2&sn=cd1838c17fb0a0ccf6e53505f67aac1b&chksm=fca0a199cbd7288f5dda4ac327970b28ee2fbf03cda95c7b9dea4cc49f470c2fe55732801e64&scene=27#wechat_redirect,..................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY83P8wzhicQKy1hus6M35V1TKqLRy6IKdMgUJDPQyMtgd1zI98DKupVZqxx4TeY8fxv4fYibRSP1Xg/0?wx_fmt=jpeg,,否,2,2782,5,28,0
2022-01-27,2022-1-27数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513528&idx=1&sn=ca59c75ea8d31390a6dd20f3952af46f&chksm=fca0a199cbd7288f9c629fb6f0a205be6634d7cc58e4150fdce8249e95554fac7c1b635d103d&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY83P8wzhicQKy1hus6M35V1P1Um0dfsXyWrbgQsibUMJdic2vzKrpyC01zd3wDYBHsKIZ3cZWW5aicgA/0?wx_fmt=jpeg,,是,1,21801,156,813,47
2022-01-26,2022-1-26短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513517&idx=2&sn=7d7806b2e5d7bd20ac49f6eb1dd0fec7&chksm=fca0a18ccbd7289ad800ea9e1cba5782139ffd8e83397b9ce9ae966a1eae285412bc8bf91dee&scene=27#wechat_redirect,...........,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY6ZxiaI0UCQoMBqv6331QTNzD3IVkeF2YqKqmEHX2CJJUTrHRmeZw9tzEW1G6ZxxicH8YJag6CowXw/0?wx_fmt=jpeg,,否,2,2803,6,25,0
2022-01-26,2022-1-26数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513517&idx=1&sn=82c89cc20838a5910960b22dcbdf2ac0&chksm=fca0a18ccbd7289ad5d1b82dd224eaff4fd655d25d603ec42293e5dcaf0b53e33c1a525e35e5&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↘,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY6ZxiaI0UCQoMBqv6331QTN2ia5QGUEuyUfwOwRl0BPMBkfnMExh49PSeFYUeSlPoH2YoBqHFiaSxCA/0?wx_fmt=jpeg,,否,1,23242,134,532,24
2022-01-25,2022-1-25短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513503&idx=2&sn=2bf5e23139ce8235c2e933a84a500b84&chksm=fca0a1becbd728a8f83659c99e887429d66628fff9ae2887f2986d65872e0bdd8330df7e526d&scene=27#wechat_redirect,.............,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZl33to7pCz86Caibnmuv7NiaicfcT8XZLcibeZibibQJnTeribwib4SyIUXVOm9n7E417CSHoBob8plOCnRQ/0?wx_fmt=jpeg,,否,2,3044,5,25,0
2022-01-25,2022-1-25数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513503&idx=1&sn=86db948af5b8ffaff11bdfe5739aaa2a&chksm=fca0a1becbd728a8f761fdbe873a4e73c8813ee31036b82b7daf1cb286bd84a75195dba991b4&scene=27#wechat_redirect,先点击听歌绿韭菜-一辈子不分开本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZl33to7pCz86Caibnmuv7NiaLCxwg0GGbGgKE5aaEb1iabJ1v31d4cNETfCRWEh8ibIeoI0H7JCETwsA/0?wx_fmt=jpeg,,否,1,22756,157,622,33
2022-01-24,2022-1-24短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513491&idx=2&sn=cb56e18e7311f916e64e0090c5480a0f&chksm=fca0a1b2cbd728a4478c31e8636baaa13a84f134d6f4ff1eba2661c2cca202ee359970e894e8&scene=27#wechat_redirect,,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZMdfQQlRoZskqztvUicHesVsWUYx84TTZOwUSpojPTJ1icM2oE2DsbvtJeQwhTmclHUzBukyXEjmGw/0?wx_fmt=jpeg,,否,2,2917,5,33,0
2022-01-24,2022-1-24数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513491&idx=1&sn=7a6ec0d389e4e1f427af389650d78961&chksm=fca0a1b2cbd728a43b50fa5cb5920611abc9c375afa6726b6dbd60c0caa33295fb5a9e344e2d&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZMdfQQlRoZskqztvUicHesVKjPxROMo2gSBBnSsUibyciaIVXQVFv8zsOEIibwCaMFMY5ZIib0iarRKGxQ/0?wx_fmt=jpeg,,是,1,22016,127,468,18
2022-01-23,2022-1-21短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513479&idx=2&sn=84b2b0775caa44f45a7c5ca2fb76423b&chksm=fca0a1a6cbd728b08d0424bae2d8470d05bfb4295bb09e83a36987e969503d829c81d54018cd&scene=27#wechat_redirect,.................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvabxEZ8qMgJHtjylkKcZNpmV3Vvdv5o0JuWX7qDb3AOaleJlLvFqOqatmibWGTLGibKzqJaiaaXJVFCA/0?wx_fmt=jpeg,,否,2,3352,10,44,0
2022-01-23,2022-1-21数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513479&idx=1&sn=83d65b52ad7b04b6d9beaf1d79d3fdc5&chksm=fca0a1a6cbd728b005b97ad3cfbf3646b61c0ed861caaaebf4eb1635c5ba716326284aaf869d&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvabxEZ8qMgJHtjylkKcZNpmia6lR9PxMibECj9kUoSJ3vIZPWMhNSgCp6q56ra0Ttcs0GfYFNNicrR7w/0?wx_fmt=jpeg,,是,1,22053,178,815,42
2022-01-20,2022-1-20短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513463&idx=2&sn=a28dc5620e356593665715783324f7ff&chksm=fca0a156cbd72840520778e3f24fa40e26831991540c43c1a863820786342340006b7de9553c&scene=27#wechat_redirect,.......,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZe40bGvAOr8sh7a3TzibTHaM4FS9XgEZc6rVyyuelrMbXpvRZE3GBafS6WXI5vM0vRHrHDGhIPg4A/0?wx_fmt=jpeg,,否,2,3610,5,38,0
2022-01-20,2022-1-20数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513463&idx=1&sn=50425ce5084c4d24060b4bff5dff9369&chksm=fca0a156cbd728403d0e747ebb3b6d717495481d378ced804b200211f4e4fb4d9211e169674b&scene=27#wechat_redirect,趋势：↓每次板块涨幅第一是猪肉啊鸡肉啊什么的时候，指数看着还行，但是盘面都是惨不忍睹的。比如今天。,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZe40bGvAOr8sh7a3TzibTHaibqoiblB18FSVvDk29COibb3BpPiaOqnl2Hg7Oj7eRrRprCLXshek2c2CA/0?wx_fmt=jpeg,,否,1,21481,129,477,21
2022-01-19,2022-1-19短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513452&idx=2&sn=f05e36b23522b7e430131231d6a82207&chksm=fca0a14dcbd7285b2caaabd9653c38962fece2625cd32e7d231135cdd7c07e8f366ce068a1ec&scene=27#wechat_redirect,..,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbIdEiaOTiasgEzVq2EZ8GiaNAhnRjkw2jnaWbROB9BZE7dicYYNnPqzCHWqnFcTWXuEBia409Op6E4uJg/0?wx_fmt=jpeg,,否,2,3542,8,54,0
2022-01-19,2022-1-19数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513452&idx=1&sn=fdaa467654993ceea5f6fc53766ecce5&chksm=fca0a14dcbd7285bf9a859919b4033589bc195901743297d09df73d3a1da6c8481eba5ca94b3&scene=27#wechat_redirect,趋势：↓昨晚：大V，央妈放水，机构要干千股涨停吧今晚：网友：机构猛砸，这水是放进了机构的脑子里了吧？,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbIdEiaOTiasgEzVq2EZ8GiaNAIbTMpdrvwfbpmlc0q9kNw35lUeabQB8U9yIxKhQeicBamNb6t1URE6A/0?wx_fmt=jpeg,,否,1,20705,146,534,44
2022-01-18,2022-1-18短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513441&idx=2&sn=e66e4191e01c5ff4a1017152d01f868d&chksm=fca0a140cbd72856621cad4ef1b2a71ef17d02cce70eccdc4edbcf9135283a9975a29fb64666&scene=27#wechat_redirect,...................,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY5cbe4SqLsJcGQGUgWedydje7meicgW9R9yd1x821rCDSQETIChVHhjicib5mwmRB5UrdfMrHiapwrTQ/0?wx_fmt=jpeg,,否,2,3505,5,47,0
2022-01-18,2022-1-18数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513441&idx=1&sn=a1df0512ffebe1705bff74ad5bcd5bb4&chksm=fca0a140cbd72856c778e628cbfc468d497660819e889cd072d1c9ab3f8e0e11dee39c10b699&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,111,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvY5cbe4SqLsJcGQGUgWedydZunib6hTsYgrpu4ja4qLuCibibnSSIWnOpD2MAkuUZkgaAxEA9hIZMRsA/0?wx_fmt=jpeg,,是,1,21208,157,665,26
2022-01-17,短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513427&idx=2&sn=46c5e2a7f998b3b329e7d625aee0ab3f&chksm=fca0a172cbd72864d108012e789f9e55c417c6597ba1f3cab8af07c9b4c94f43f7f3409ca3d0&scene=27#wechat_redirect,...........,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvb6L3Og6tkqFDwgBeiaPqMZxo4aBTBNtgdIUb1AdnMLsicqENqJyJjDXJFViaf6hla4o4w58iarVltL3w/0?wx_fmt=jpeg,,否,2,4384,12,53,0
2022-01-17,2022-1-17数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513427&idx=1&sn=e0ec5f00318ea0e56724351b8e13bb62&chksm=fca0a172cbd72864a1f05112d8ddc215ed163b32c438fcf9112832b79a8971a5f28be5775963&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvb6L3Og6tkqFDwgBeiaPqMZx9cGMQTLRvOvSCxZKAxM5IGfTic6nCTcDfjurpz0KjZ5SYHLcjuBxEtg/0?wx_fmt=jpeg,,否,1,22411,152,568,26
2022-01-16,2022-1-16短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513415&idx=2&sn=575458331024a39b5c5f16579ba82148&chksm=fca0a166cbd7287098e71d66d5f6520853a67c3d0dfc25c4e7afa7583a99e3c21ab916711e11&scene=27#wechat_redirect,.....,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaWxAjM2URianKrU1U2fzQbeWxQWDht50xGoKzphCpZqxyLbWzxaj0cwxw5U3aqT4P1MQibx5MoGj5A/0?wx_fmt=jpeg,,否,2,3967,8,31,0
2022-01-16,2022-1-16数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513415&idx=1&sn=897482ec0eea09ad12699fe90296ea1e&chksm=fca0a166cbd72870db0738d71cdf85dd5d37e427ca849d4076613fa967c2c40245bdff70c6bb&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↘,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaWxAjM2URianKrU1U2fzQbezllhrEge7JYAichurwEgk4OVW1CpZ7ebLiaryzRVZwoQU7VEd8QBEdkg/0?wx_fmt=jpeg,,否,1,22211,123,438,29
2022-01-14,2022-1-14,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513404&idx=1&sn=cbb48c47425bd1eade96204916197cbc&chksm=fca0a11dcbd7280b19693cef2692713b0edb1f2fc541f8bb663478e3e0fcdca10c73718255bc&scene=27#wechat_redirect,周末及下周一的日历另一本日历这里面有短内容挺有意思，分别对应了短线，中线，长线。短线，更多说的是极短，是因为,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvbl0KTBZic3d3aE7Od4W3Lzb2sJJLBuqkBIbYB2yvcnIC82zWQAZ6U4jSG4qb3Dqdo8o8JF0pOpIicQ/0?wx_fmt=jpeg,,否,1,24526,185,861,48
2022-01-13,2022-1-13短线资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513394&idx=2&sn=0028cb490d3a4bb0a0d2d8c1c51eff3b&chksm=fca0a113cbd7280590ac1fcf0bab71d2d27f1546a36d544c0637f0dacd0547b84f15e6f310a0&scene=27#wechat_redirect,...,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZQibqwEC9dnCsZFx6Nf6EqEo2BPrIpOId0LsFh1coUsSkYQSFVeiaMfLrSLc1Ef5GFRCnEOe3ibDwvg/0?wx_fmt=jpeg,,否,2,4247,13,65,0
2022-01-13,2022-1-13数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513394&idx=1&sn=157591fb4b632c42b036f2da7ffd5cd7&chksm=fca0a113cbd72805f0be1b8e67b4c6a59a7821d9c1a5a2ca9c1b502c26057284da210de5b537&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↘,1,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZQibqwEC9dnCsZFx6Nf6EqEibr8SHBFSt43NFWzoPzwVoxmE2uz1uSKvgV6v6gCg1jIgtEhjqrn6ow/0?wx_fmt=jpeg,,是,1,22022,187,729,24
2022-01-12,2022-1-12短线资金,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513381&idx=2&sn=826e945e95b1db41d60059559d5dfd9a&chksm=fca0a104cbd72812f93e7d9347ee0d4566acb15acb7385c020190ca13a924ac0b1e153dc1e2e&scene=27#wechat_redirect,...........,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvayAibia1BlTTyd324HYefq9KsnON4TxDtT5vxaFQLicjnBFp5fXfhkEZ6ia7j723vxKQ4CiaexwyvicjvA/0?wx_fmt=jpeg,,否,2,4261,16,61,0
2022-01-12,2022-1-12数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513381&idx=1&sn=892bd17c00342223a0c5ae61890a4330&chksm=fca0a104cbd728123a52730df3f018f89507ce26348a3c6acb8c90da288cb92ba31781e66488&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↑,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvayAibia1BlTTyd324HYefq9KXBuwIBLPCnzqE9f1AjfKJYPtpC3fHiaCkJkdqrhzZI31pBlibXJJT1jg/0?wx_fmt=jpeg,,否,1,22005,157,658,47
2022-01-11,2022-1-11资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513369&idx=2&sn=fceff0e18053c25a15267004ed7052dc&chksm=fca0a138cbd7282e9f98744025c62534825a00fc9c3286deafb2c0f9d63e2712a1e1976d08d9&scene=27#wechat_redirect,.,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZnzsTgRh4phbszhUNaqZ7ciauic1OTRoBRg0dic1SWvoLpiaxYTzC1IQkHwdmws03PYnicEcUdQiaiaBcbg/0?wx_fmt=jpeg,,否,2,5044,17,74,0
2022-01-11,2022-1-11数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513369&idx=1&sn=06ff69f017e5e0b42e5f2619c6de75b4&chksm=fca0a138cbd7282ec205a7d374efa481fc8a7e7367f753f3157c1d385b5a11a44c379506ffe2&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↓,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvZnzsTgRh4phbszhUNaqZ7cR8UuW4L1DqmwvCfJqf0MC4x6ZtSWQ3nV3kpOyNpeKJ4LZDB4Eyhmfg/0?wx_fmt=jpeg,,否,1,22546,130,509,35
2022-01-10,2022-1-10资金流,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513356&idx=2&sn=f5f639ac11233a97795527836619d264&chksm=fca0a12dcbd7283bf1cb94c720156ce0e1bfe3c8464e696618fb3f975317944f4715468c14f3&scene=27#wechat_redirect,...,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaViaiceTseiaMicwkl4y1YWQmXnWjZy4lVKSxJicqY7bR16RAkRo0MvpvoHcRsBJwcl0vqP3thGVW5IicA/0?wx_fmt=jpeg,,否,2,3598,4,35,0
2022-01-10,2022-1-10数据,http://mp.weixin.qq.com/s?__biz=MzU2NzEwMDc1MA==&mid=2247513356&idx=1&sn=1b4be61921224cf80b0620a1a27c8a59&chksm=fca0a12dcbd7283b866996b5db7a4d656354fde0d13f8206b6387aeb6b6279a83a897af35701&scene=27#wechat_redirect,本复盘仅为鄙人的股市思考历程，非荐股，请勿跟票。各种数据赚钱效应趋势：↘,,http://mmbiz.qpic.cn/mmbiz_jpg/6QEYaKia3rvaViaiceTseiaMicwkl4y1YWQmXVelDXjfibAriaK4YRwg43mq5m5TxKvUmic5iaJYnmtgXgsqicXIbpiaGHrTQ/0?wx_fmt=jpeg,,否,1,22808,158,605,45
